movieId,title,genres,year,imdbId
1873,Misï¿½ï¿½ï¿½ï¿½ï¿½,Crime|Drama|Romance|War,1998,119683
1875,Clockwatchers  ,Comedy,1997,118866
1876,Deep Impact  ,Drama|Sci-Fi|Thriller,1998,120647
1881,Quest for Camelot  ,Adventure|Animation|Children|Fantasy|Musical,1998,120800
1882,Godzilla  ,Action|Sci-Fi|Thriller,1998,120685
1883,Bulworth  ,Comedy|Drama|Romance,1998,118798
1884,Fear and Loathing in Las Vegas  ,Adventure|Comedy|Drama,1998,120669
1885,"Opposite of Sex, The  ",Comedy|Drama|Romance,1998,120777
1887,Almost Heroes  ,Adventure|Comedy|Western,1998,119053
1888,Hope Floats  ,Comedy|Drama|Romance,1998,119313
1889,Insomnia  ,Drama|Mystery|Thriller,1997,119375
1891,"Ugly, The  ",Horror|Thriller,1997,120401
1892,"Perfect Murder, A  ",Thriller,1998,120787
1893,Beyond Silence    ,Drama,1996,116692
1894,Six Days Seven Nights  ,Adventure|Comedy|Romance,1998,120828
1895,Can't Hardly Wait  ,Comedy|Drama|Romance,1998,127723
1897,High Art  ,Drama|Romance,1998,139362
1900,"Children of Heaven, The    ",Comedy|Drama,1997,118849
1902,Dream for an Insomniac  ,Drama|Romance,1996,116141
1904,Henry Fool  ,Comedy|Drama,1997,122529
1906,Mr. Jealousy  ,Comedy|Romance,1997,119717
1907,Mulan  ,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998,120762
1909,"X-Files: Fight the Future, The  ",Action|Crime|Mystery|Sci-Fi|Thriller,1998,120902
1910,I Went Down  ,Comedy|Crime|Drama,1997,126344
1911,Dr. Dolittle  ,Comedy,1998,118998
1912,Out of Sight  ,Comedy|Crime|Drama|Romance|Thriller,1998,120780
1913,Picnic at Hanging Rock  ,Drama|Mystery,1975,73540
1914,Smoke Signals  ,Comedy|Drama,1998,120321
1916,Buffalo '66    ,Drama|Romance,1998,118789
1917,Armageddon  ,Action|Romance|Sci-Fi|Thriller,1998,120591
1918,Lethal Weapon 4  ,Action|Comedy|Crime|Thriller,1998,122151
1919,Madeline  ,Children|Comedy,1998,123987
1920,Small Soldiers  ,Animation|Children|Fantasy|War,1998,122718
1921,Pi  ,Drama|Sci-Fi|Thriller,1998,138704
1922,Whatever  ,Drama,1998,140688
1923,There's Something About Mary  ,Comedy|Romance,1998,129387
1924,Plan 9 from Outer Space  ,Horror|Sci-Fi,1959,52077
1926,"Broadway Melody, The  ",Musical,1929,19729
1927,All Quiet on the Western Front  ,Action|Drama|War,1930,20629
1928,Cimarron  ,Drama|Western,1931,21746
1929,Grand Hotel  ,Drama|Romance,1932,22958
1931,Mutiny on the Bounty  ,Adventure|Drama,1935,26752
1932,"Great Ziegfeld, The  ",Drama|Musical,1936,27698
1933,"Life of Emile Zola, The  ",Drama,1937,29146
1934,You Can't Take It with You  ,Comedy|Romance,1938,30993
1936,Mrs. Miniver  ,Drama|War,1942,35093
1937,Going My Way  ,Comedy|Drama|Musical,1944,36872
1938,"Lost Weekend, The  ",Drama,1945,37884
1939,"Best Years of Our Lives, The  ",Drama|War,1946,36868
1940,Gentleman's Agreement  ,Drama,1947,39416
1941,Hamlet  ,Drama,1948,40416
1942,All the King's Men  ,Drama,1949,41113
1944,From Here to Eternity  ,Drama|Romance|War,1953,45793
1945,On the Waterfront  ,Crime|Drama,1954,47296
1946,Marty  ,Drama|Romance,1955,48356
1947,West Side Story  ,Drama|Musical|Romance,1961,55614
1948,Tom Jones  ,Adventure|Comedy|Romance,1963,57590
1949,"Man for All Seasons, A  ",Drama,1966,60665
1950,In the Heat of the Night  ,Drama|Mystery,1967,61811
1951,Oliver!  ,Drama|Musical,1968,63385
1952,Midnight Cowboy  ,Drama,1969,64665
1953,"French Connection, The  ",Action|Crime|Thriller,1971,67116
1954,Rocky  ,Drama,1976,75148
1955,Kramer vs. Kramer  ,Drama,1979,79417
1956,Ordinary People  ,Drama,1980,81283
1957,Chariots of Fire  ,Drama,1981,82158
1958,Terms of Endearment  ,Comedy|Drama,1983,86425
1959,Out of Africa  ,Drama|Romance,1985,89755
1960,"Last Emperor, The  ",Drama,1987,93389
1961,Rain Man  ,Drama,1988,95953
1962,Driving Miss Daisy  ,Drama,1989,97239
1963,Take the Money and Run  ,Comedy|Crime,1969,65063
1964,Klute  ,Drama|Mystery,1971,67309
1965,Repo Man  ,Comedy|Sci-Fi,1984,87995
1966,Metropolitan  ,Comedy,1990,100142
1967,Labyrinth  ,Adventure|Fantasy|Musical,1986,91369
1968,"Breakfast Club, The  ",Comedy|Drama,1985,88847
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A  ",Horror,1985,89686
1970,"Nightmare on Elm Street 3: Dream Warriors, A  ",Horror|Thriller,1987,93629
1971,"Nightmare on Elm Street 4: The Dream Master, A  ",Horror|Thriller,1988,95742
1972,"Nightmare on Elm Street 5: The Dream Child, A  ",Horror,1989,97981
1973,Freddy's Dead: The Final Nightmare    ,Horror,1991,101917
1974,Friday the 13th  ,Horror|Mystery|Thriller,1980,80761
1975,Friday the 13th Part 2  ,Horror,1981,82418
1976,Friday the 13th Part 3: 3D  ,Horror,1982,83972
1977,Friday the 13th Part IV: The Final Chapter  ,Horror,1984,87298
1978,Friday the 13th Part V: A New Beginning  ,Horror,1985,89173
1979,Friday the 13th Part VI: Jason Lives  ,Horror,1986,91080
1980,Friday the 13th Part VII: The New Blood  ,Horror,1988,95179
1981,Friday the 13th Part VIII: Jason Takes Manhattan  ,Horror,1989,97388
1982,Halloween  ,Horror,1978,77651
1983,Halloween II  ,Horror,1981,82495
1984,Halloween III: Season of the Witch  ,Horror,1982,85636
1985,Halloween 4: The Return of Michael Myers  ,Horror,1988,95271
1986,Halloween 5: The Revenge of Michael Myers  ,Horror,1989,97474
1987,Prom Night  ,Horror,1980,81383
1990,Prom Night IV: Deliver Us From Evil  ,Horror,1992,105179
1991,Child's Play  ,Horror|Thriller,1988,94862
1992,Child's Play 2  ,Horror|Thriller,1990,99253
1993,Child's Play 3  ,Comedy|Horror|Thriller,1991,103956
1994,Poltergeist  ,Horror|Thriller,1982,84516
1995,Poltergeist II: The Other Side  ,Horror|Thriller,1986,91778
1996,Poltergeist III  ,Horror|Thriller,1988,95889
1997,"Exorcist, The  ",Horror|Mystery,1973,70047
1998,Exorcist II: The Heretic  ,Horror,1977,76009
1999,"Exorcist III, The  ",Horror,1990,99528
2000,Lethal Weapon  ,Action|Comedy|Crime|Drama,1987,93409
2001,Lethal Weapon 2  ,Action|Comedy|Crime|Drama,1989,97733
2002,Lethal Weapon 3  ,Action|Comedy|Crime|Drama,1992,104714
2003,Gremlins  ,Comedy|Horror,1984,87363
2004,Gremlins 2: The New Batch  ,Comedy|Horror,1990,99700
2005,"Goonies, The  ",Action|Adventure|Children|Comedy|Fantasy,1985,89218
2006,"Mask of Zorro, The  ",Action|Comedy|Romance,1998,120746
2007,Polish Wedding  ,Comedy,1998,119910
2008,"This World, Then the Fireworks  ",Crime|Drama|Film-Noir,1997,117898
2009,Soylent Green  ,Drama|Mystery|Sci-Fi|Thriller,1973,70723
2010,Metropolis  ,Drama|Sci-Fi,1927,17136
2011,Back to the Future Part II  ,Adventure|Comedy|Sci-Fi,1989,96874
2012,Back to the Future Part III  ,Adventure|Comedy|Sci-Fi|Western,1990,99088
2013,"Poseidon Adventure, The  ",Action|Adventure|Drama,1972,69113
2014,Freaky Friday  ,Children|Comedy|Fantasy,1977,76054
2015,"Absent-Minded Professor, The  ",Children|Comedy|Fantasy,1961,54594
2016,"Apple Dumpling Gang Rides Again, The  ",Children|Comedy|Western,1979,78790
2017,Babes in Toyland  ,Children|Fantasy|Musical,1961,54649
2018,Bambi  ,Animation|Children|Drama,1942,34492
2019,Seven Samurai    ,Action|Adventure|Drama,1954,47478
2020,Dangerous Liaisons  ,Drama|Romance,1988,94947
2021,Dune  ,Adventure|Sci-Fi,1984,87182
2022,"Last Temptation of Christ, The  ",Drama,1988,95497
2023,"Godfather: Part III, The  ",Crime|Drama|Mystery|Thriller,1990,99674
2024,"Rapture, The  ",Drama|Mystery,1991,102757
2025,Lolita  ,Drama|Romance,1997,119558
2026,Disturbing Behavior  ,Horror|Thriller,1998,134619
2027,Jane Austen's Mafia!  ,Comedy|Crime,1998,120741
2028,Saving Private Ryan  ,Action|Drama|War,1998,120815
2032,"Barefoot Executive, The  ",Children|Comedy,1971,66811
2033,"Black Cauldron, The  ",Adventure|Animation|Children|Fantasy,1985,88814
2034,"Black Hole, The  ",Children|Sci-Fi,1979,78869
2035,Blackbeard's Ghost  ,Children|Comedy,1968,62737
2036,Blank Check  ,Children|Comedy,1994,109287
2037,Candleshoe  ,Adventure|Children|Comedy,1977,75807
2038,"Cat from Outer Space, The  ",Children|Comedy|Sci-Fi,1978,77305
2040,"Computer Wore Tennis Shoes, The  ",Children|Comedy,1969,65566
2041,Condorman  ,Action|Adventure|Children|Comedy,1981,82199
2042,D2: The Mighty Ducks  ,Children|Comedy,1994,109520
2043,Darby O'Gill and the Little People  ,Adventure|Children|Fantasy,1959,52722
2044,"Devil and Max Devlin, The  ",Comedy|Fantasy,1981,82263
2046,Flight of the Navigator  ,Adventure|Children|Sci-Fi,1986,91059
2048,"Great Mouse Detective, The  ",Action|Animation|Children|Crime,1986,91149
2050,Herbie Goes Bananas  ,Adventure|Children|Comedy,1980,80861
2051,Herbie Goes to Monte Carlo  ,Adventure|Children|Comedy,1977,76137
2052,Hocus Pocus  ,Children|Comedy|Fantasy|Horror,1993,107120
2053,"Honey, I Blew Up the Kid  ",Children|Comedy|Sci-Fi,1992,104437
2054,"Honey, I Shrunk the Kids  ",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989,97523
2055,Hot Lead and Cold Feet  ,Action|Comedy|Western,1978,77698
2056,In Search of the Castaways  ,Adventure|Children,1962,56095
2057,"Incredible Journey, The  ",Adventure|Children,1963,57180
2058,"Negotiator, The  ",Action|Crime|Drama|Mystery|Thriller,1998,120768
2059,"Parent Trap, The  ",Children|Comedy|Romance,1998,120783
2060,BASEketball  ,Comedy,1998,131857
2064,Roger & Me  ,Documentary,1989,98213
2065,"Purple Rose of Cairo, The  ",Comedy|Drama|Fantasy|Romance,1985,89853
2066,Out of the Past  ,Film-Noir,1947,39689
2067,Doctor Zhivago  ,Drama|Romance|War,1965,59113
2068,Fanny and Alexander    ,Drama|Fantasy|Mystery,1982,83922
2069,"Trip to Bountiful, The  ",Drama,1985,90203
2070,Tender Mercies  ,Drama|Romance|Western,1983,86423
2071,And the Band Played On  ,Drama,1993,106273
2072,"burbs, The  ",Comedy,1989,96734
2073,Fandango  ,Comedy,1985,89126
2074,"Night Porter, The    ",Crime|Drama|Romance,1974,71910
2075,Mephisto  ,Drama|War,1981,82736
2076,Blue Velvet  ,Drama|Mystery|Thriller,1986,90756
2077,"Journey of Natty Gann, The  ",Adventure|Children,1985,89385
2078,"Jungle Book, The  ",Animation|Children|Comedy|Musical,1967,61852
2080,Lady and the Tramp  ,Animation|Children|Comedy|Romance,1955,48280
2081,"Little Mermaid, The  ",Animation|Children|Comedy|Musical|Romance,1989,97757
2082,"Mighty Ducks, The  ",Children|Comedy,1992,104868
2083,"Muppet Christmas Carol, The  ",Children|Comedy|Musical,1992,104940
2084,Newsies  ,Children|Musical,1992,104990
2085,101 Dalmatians    ,Adventure|Animation|Children,1961,55254
2087,Peter Pan  ,Animation|Children|Fantasy|Musical,1953,46183
2088,Popeye  ,Adventure|Comedy|Musical,1980,81353
2089,"Rescuers Down Under, The  ",Adventure|Animation|Children,1990,100477
2090,"Rescuers, The  ",Adventure|Animation|Children|Crime|Drama,1977,76618
2091,Return from Witch Mountain  ,Children|Sci-Fi,1978,78158
2092,"Return of Jafar, The  ",Adventure|Animation|Children|Fantasy|Musical|Romance,1994,107952
2093,Return to Oz  ,Adventure|Children|Fantasy,1985,89908
2094,"Rocketeer, The  ",Action|Adventure|Sci-Fi,1991,102803
2095,"Shaggy D.A., The  ",Children|Comedy,1976,75200
2096,Sleeping Beauty  ,Animation|Children|Musical,1959,53285
2097,Something Wicked This Way Comes  ,Children|Drama|Fantasy|Mystery|Thriller,1983,86336
2098,Son of Flubber  ,Children|Comedy,1963,57518
2099,Song of the South  ,Adventure|Animation|Children|Musical,1946,38969
2100,Splash  ,Comedy|Fantasy|Romance,1984,88161
2102,Steamboat Willie  ,Animation|Children|Comedy|Musical,1928,19422
2103,Tall Tale  ,Adventure|Children|Fantasy|Western,1995,111359
2104,Tex  ,Drama,1982,84783
2105,Tron  ,Action|Adventure|Sci-Fi,1982,84827
2106,Swing Kids  ,Drama|War,1993,108265
2107,Halloween H20: 20 Years Later    ,Horror|Thriller,1998,120694
2108,L.A. Story  ,Comedy|Romance,1991,102250
2109,"Jerk, The  ",Comedy,1979,79367
2110,Dead Men Don't Wear Plaid  ,Comedy|Crime|Thriller,1982,83798
2111,"Man with Two Brains, The  ",Comedy,1983,85894
2112,Grand Canyon  ,Crime|Drama,1991,101969
2114,"Outsiders, The  ",Drama,1983,86066
2115,Indiana Jones and the Temple of Doom  ,Action|Adventure|Fantasy,1984,87469
2116,"Lord of the Rings, The  ",Adventure|Animation|Children|Fantasy,1978,77869
2117,1984,Drama|Sci-Fi,1984,87803
2118,"Dead Zone, The  ",Thriller,1983,85407
2119,Maximum Overdrive  ,Horror,1986,91499
2120,Needful Things  ,Drama|Horror,1993,107665
2121,Cujo  ,Horror|Thriller,1983,85382
2122,Children of the Corn  ,Horror|Thriller,1984,87050
2123,All Dogs Go to Heaven  ,Animation|Children|Comedy|Drama|Fantasy,1989,96787
2124,"Addams Family, The  ",Children|Comedy|Fantasy,1991,101272
2125,Ever After: A Cinderella Story  ,Comedy|Drama|Romance,1998,120631
2126,Snake Eyes  ,Action|Crime|Mystery|Thriller,1998,120832
2130,Atlantic City  ,Crime|Drama|Romance,1980,80388
2131,Autumn Sonata    ,Drama,1978,77711
2132,Who's Afraid of Virginia Woolf?  ,Drama,1966,61184
2133,Adventures in Babysitting  ,Adventure|Comedy,1987,92513
2134,Weird Science  ,Comedy|Fantasy|Sci-Fi,1985,90305
2135,Doctor Dolittle  ,Adventure|Children|Musical,1967,61584
2136,"Nutty Professor, The  ",Comedy|Sci-Fi,1963,57372
2137,Charlotte's Web  ,Animation|Children,1973,70016
2138,Watership Down  ,Adventure|Animation|Children|Drama|Fantasy,1978,78480
2139,"Secret of NIMH, The  ",Adventure|Animation|Children|Drama,1982,84649
2140,"Dark Crystal, The  ",Adventure|Fantasy,1982,83791
2141,"American Tail, An  ",Adventure|Animation|Children|Comedy,1986,90633
2142,"American Tail: Fievel Goes West, An  ",Adventure|Animation|Children|Musical|Western,1991,101329
2143,Legend  ,Adventure|Fantasy|Romance,1985,89469
2144,Sixteen Candles  ,Comedy|Romance,1984,88128
2145,Pretty in Pink  ,Comedy|Drama|Romance,1986,91790
2146,St. Elmo's Fire  ,Drama|Romance,1985,90060
2147,"Clan of the Cave Bear, The  ",Adventure|Drama|Fantasy,1986,90848
2148,House  ,Comedy|Fantasy|Horror,1986,91223
2149,House II: The Second Story  ,Comedy|Fantasy|Horror,1987,93220
2150,"Gods Must Be Crazy, The  ",Adventure|Comedy,1980,80801
2151,"Gods Must Be Crazy II, The  ",Comedy,1989,97443
2152,Air Bud: Golden Receiver  ,Children|Comedy,1998,140796
2153,"Avengers, The  ",Action|Adventure,1998,118661
2154,How Stella Got Her Groove Back  ,Drama|Romance,1998,120703
2155,"Slums of Beverly Hills, The  ",Comedy|Drama,1998,120831
2156,"Best Man, The    ",Comedy|Drama|Romance,1998,133413
2159,Henry: Portrait of a Serial Killer  ,Crime|Horror|Thriller,1986,99763
2160,Rosemary's Baby  ,Drama|Horror|Thriller,1968,63522
2161,"NeverEnding Story, The  ",Adventure|Children|Fantasy,1984,88323
2162,"NeverEnding Story II: The Next Chapter, The  ",Adventure|Children|Fantasy,1990,100240
2163,Attack of the Killer Tomatoes!  ,Comedy|Horror,1978,80391
2164,Surf Nazis Must Die  ,Action|Comedy|Drama|Horror,1987,94077
2165,Your Friends and Neighbors  ,Comedy|Drama,1998,119517
2166,Return to Paradise  ,Crime|Drama|Romance|Thriller,1998,124595
2167,Blade  ,Action|Horror|Thriller,1998,120611
2169,Dead Man on Campus  ,Comedy,1998,118301
2170,Wrongfully Accused  ,Action|Comedy,1998,120901
2171,Next Stop Wonderland  ,Comedy|Drama|Romance,1998,119778
2172,Strike!    ,Comedy|Drama,1998,120692
2174,Beetlejuice  ,Comedy|Fantasy,1988,94721
2175,Dï¿½ï¿½ï¿½ï¿½,Drama|Romance,1997,119033
2176,Rope  ,Crime|Drama|Thriller,1948,40746
2177,Family Plot  ,Comedy|Thriller,1976,74512
2178,Frenzy  ,Thriller,1972,68611
2179,Topaz  ,Thriller,1969,65112
2180,Torn Curtain  ,Thriller,1966,61107
2181,Marnie  ,Drama|Mystery|Romance|Thriller,1964,58329
2182,"Wrong Man, The  ",Drama|Film-Noir|Thriller,1956,51207
2183,"Man Who Knew Too Much, The  ",Adventure|Drama|Mystery|Thriller,1956,49470
2184,"Trouble with Harry, The  ",Comedy|Mystery,1955,48750
2185,I Confess  ,Thriller,1953,45897
2186,Strangers on a Train  ,Crime|Drama|Film-Noir|Thriller,1951,44079
2187,Stage Fright  ,Mystery|Romance|Thriller,1950,42994
2188,54,Drama,1998,120577
2190,Why Do Fools Fall In Love?  ,Drama,1998,123324
2193,Willow  ,Action|Adventure|Fantasy,1988,96446
2194,"Untouchables, The  ",Action|Crime|Drama,1987,94226
2195,Dirty Work  ,Comedy,1998,120654
2196,Knock Off  ,Action,1998,120724
2201,"Paradine Case, The  ",Drama,1947,39694
2202,Lifeboat  ,Drama|War,1944,37017
2203,Shadow of a Doubt  ,Crime|Drama|Thriller,1943,36342
2204,Saboteur  ,Mystery|Thriller,1942,35279
2205,Mr. & Mrs. Smith  ,Comedy|Romance,1941,33922
2206,Suspicion  ,Film-Noir|Mystery|Thriller,1941,34248
2207,Jamaica Inn  ,Drama,1939,31505
2208,"Lady Vanishes, The  ",Drama|Mystery|Thriller,1938,30341
2210,Sabotage  ,Thriller,1936,28212
2211,Secret Agent  ,Thriller,1936,28231
2212,"Man Who Knew Too Much, The  ",Drama|Thriller,1934,25452
2226,"Ring, The  ",Drama,1927,18328
2227,"Lodger: A Story of the London Fog, The  ",Crime|Drama|Thriller,1927,17075
2231,Rounders  ,Drama,1998,128442
2232,Cube  ,Horror|Mystery|Sci-Fi|Thriller,1997,123755
2236,Simon Birch  ,Drama,1998,124879
2239,Swept Away    ,Comedy|Drama,1975,73817
2240,My Bodyguard  ,Drama,1980,81207
2241,Class  ,Comedy,1983,85346
2243,Broadcast News  ,Comedy|Drama|Romance,1987,92699
2244,"Allnighter, The  ",Comedy|Romance,1987,92537
2245,Working Girl  ,Comedy|Drama|Romance,1988,96463
2247,Married to the Mob  ,Comedy,1988,95593
2248,Say Anything...  ,Comedy|Drama|Romance,1989,98258
2249,My Blue Heaven  ,Comedy,1990,100212
2252,Hero  ,Comedy|Drama,1992,104412
2253,Toys  ,Comedy|Fantasy,1992,105629
2255,Young Doctors in Love  ,Comedy,1982,84938
2256,Parasite  ,Horror|Sci-Fi,1982,84472
2257,No Small Affair  ,Comedy|Romance,1984,87810
2259,Blame It on Rio  ,Comedy|Romance,1984,86973
2260,Wisdom  ,Crime|Drama,1986,92225
2261,One Crazy Summer  ,Comedy,1986,91680
2262,About Last Night...  ,Comedy|Drama|Romance,1986,90583
2263,"Seventh Sign, The  ",Drama|Fantasy|Thriller,1988,96073
2264,We're No Angels  ,Comedy|Crime,1989,98625
2265,Nothing But Trouble  ,Adventure|Comedy,1991,102558
2266,"Butcher's Wife, The  ",Comedy|Romance,1991,101523
2267,Mortal Thoughts  ,Mystery|Thriller,1991,102469
2268,"Few Good Men, A  ",Crime|Drama|Thriller,1992,104257
2269,Indecent Proposal  ,Drama|Romance,1993,107211
2271,Permanent Midnight  ,Drama,1998,120788
2272,One True Thing  ,Drama,1998,120776
2273,Rush Hour  ,Action|Comedy|Crime|Thriller,1998,120812
2275,Six-String Samurai  ,Action|Adventure|Sci-Fi,1998,118736
2278,Ronin  ,Action|Crime|Thriller,1998,122690
2279,Urban Legend  ,Horror|Thriller,1998,146336
2280,Clay Pigeons  ,Crime,1998,118863
2281,Monument Ave.  ,Action|Crime|Drama,1998,119802
2282,Pecker  ,Comedy|Drama,1998,126604
2283,"Sheltering Sky, The  ",Drama,1990,100594
2286,"Fiendish Plot of Dr. Fu Manchu, The  ",Comedy,1980,80731
2287,Them!  ,Horror|Sci-Fi|Thriller,1954,47573
2288,"Thing, The  ",Action|Horror|Sci-Fi|Thriller,1982,84787
2289,"Player, The  ",Comedy|Crime|Drama,1992,105151
2290,Stardust Memories  ,Comedy|Drama,1980,81554
2291,Edward Scissorhands  ,Drama|Fantasy|Romance,1990,99487
2292,Overnight Delivery  ,Comedy|Romance,1998,117276
2294,Antz  ,Adventure|Animation|Children|Comedy|Fantasy,1998,120587
2295,"Impostors, The  ",Comedy,1998,120823
2296,"Night at the Roxbury, A  ",Comedy,1998,120770
2297,What Dreams May Come  ,Adventure|Drama|Fantasy|Romance,1998,120889
2298,Strangeland  ,Thriller,1998,124102
2300,"Producers, The  ",Comedy,1968,63462
2301,History of the World: Part I  ,Comedy|Musical,1981,82517
2302,My Cousin Vinny  ,Comedy,1992,104952
2303,Nashville  ,Drama|Musical,1975,73440
2304,Love Is the Devil  ,Drama,1998,119577
2306,Holy Man  ,Comedy,1998,120701
2307,One Tough Cop  ,Action|Crime,1998,122642
2310,"Mighty, The  ",Drama,1998,119670
2311,2010: The Year We Make Contact  ,Sci-Fi,1984,86837
2312,Children of a Lesser God  ,Drama,1986,90830
2313,"Elephant Man, The  ",Drama,1980,80678
2314,Beloved  ,Drama,1998,120603
2315,Bride of Chucky    ,Comedy|Horror|Thriller,1998,144120
2316,Practical Magic  ,Drama|Fantasy|Mystery|Romance,1998,120791
2318,Happiness  ,Comedy|Drama,1998,147612
2320,Apt Pupil  ,Drama|Thriller,1998,118636
2321,Pleasantville  ,Comedy|Drama|Fantasy,1998,120789
2322,Soldier  ,Action|Sci-Fi|War,1998,120157
2323,"Cruise, The  ",Documentary,1998,150230
2324,Life Is Beautiful    ,Comedy|Drama|Romance|War,1997,118799
2325,Orgazmo  ,Comedy,1997,124819
2327,Tales from the Darkside: The Movie  ,Fantasy|Horror|Thriller,1990,100740
2328,Vampires  ,Horror|Western,1998,120877
2329,American History X  ,Crime|Drama,1998,120586
2330,Hands on a Hard Body  ,Comedy|Documentary,1996,116481
2331,Living Out Loud  ,Comedy|Drama|Romance,1998,120722
2332,Belly  ,Crime|Drama,1998,158493
2333,Gods and Monsters  ,Drama,1998,120684
2334,"Siege, The  ",Action|Thriller,1998,133952
2335,"Waterboy, The  ",Comedy,1998,120484
2336,Elizabeth  ,Drama,1998,127536
2337,Velvet Goldmine  ,Drama,1998,120879
2338,I Still Know What You Did Last Summer  ,Horror|Mystery|Thriller,1998,130018
2339,I'll Be Home For Christmas  ,Comedy|Romance,1998,155753
2340,Meet Joe Black  ,Romance,1998,119643
2342,Hard Core Logo  ,Comedy|Drama,1996,116488
2344,Runaway Train  ,Action|Adventure|Drama|Thriller,1985,89941
2346,"Stepford Wives, The  ",Mystery|Sci-Fi|Thriller,1975,73747
2347,"Pope of Greenwich Village, The  ",Drama,1984,87932
2348,Sid and Nancy  ,Drama,1986,91954
2349,Mona Lisa  ,Comedy|Thriller,1986,91538
2350,Heart Condition  ,Comedy,1990,99750
2351,Nights of Cabiria    ,Drama,1957,50783
2352,"Big Chill, The  ",Comedy|Drama,1983,85244
2353,Enemy of the State  ,Action|Thriller,1998,120660
2354,"Rugrats Movie, The  ",Animation|Children|Comedy,1998,134067
2355,"Bug's Life, A  ",Adventure|Animation|Children|Comedy,1998,120623
2356,Celebrity  ,Comedy,1998,120533
2357,Central Station    ,Drama,1998,140888
2358,Savior  ,Drama|War,1998,120070
2359,Waking Ned Devine    ,Comedy,1998,166396
2360,"Celebration, The    ",Drama,1998,154420
2361,Pink Flamingos  ,Comedy,1972,69089
2362,Glen or Glenda  ,Drama,1953,45826
2363,Godzilla    ,Drama|Horror|Sci-Fi,1954,47034
2364,Godzilla 1985: The Legend Is Reborn        ,Action|Horror|Sci-Fi|Thriller,1984,87344
2365,King Kong vs. Godzilla    ,Action|Sci-Fi,1962,56142
2366,King Kong  ,Action|Adventure|Fantasy|Horror,1933,24216
2367,King Kong  ,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976,74751
2368,King Kong Lives  ,Adventure|Sci-Fi,1986,91344
2369,Desperately Seeking Susan  ,Comedy|Drama|Romance,1985,89017
2370,"Emerald Forest, The  ",Action|Adventure|Drama,1985,89087
2371,Fletch  ,Comedy|Crime|Mystery,1985,89155
2372,Fletch Lives  ,Comedy,1989,97366
2373,Red Sonja  ,Action|Adventure|Fantasy,1985,89893
2374,Gung Ho  ,Comedy|Drama,1986,91159
2375,"Money Pit, The  ",Comedy,1986,91541
2376,"View to a Kill, A  ",Action|Adventure|Thriller,1985,90264
2377,Lifeforce  ,Horror|Sci-Fi,1985,89489
2378,Police Academy  ,Comedy|Crime,1984,87928
2379,Police Academy 2: Their First Assignment  ,Comedy|Crime,1985,89822
2380,Police Academy 3: Back in Training  ,Comedy|Crime,1986,91777
2381,Police Academy 4: Citizens on Patrol  ,Comedy|Crime,1987,93756
2382,Police Academy 5: Assignment: Miami Beach  ,Comedy|Crime,1988,95882
2383,Police Academy 6: City Under Siege  ,Comedy|Crime,1989,98105
2384,Babe: Pig in the City  ,Adventure|Children|Drama,1998,120595
2385,Home Fries  ,Comedy|Romance,1998,119304
2387,Very Bad Things  ,Comedy|Crime,1998,124198
2388,Steam: The Turkish Bath    ,Drama|Romance,1997,119248
2389,Psycho  ,Crime|Horror|Thriller,1998,155975
2390,Little Voice  ,Comedy,1998,147004
2391,"Simple Plan, A  ",Crime|Drama|Thriller,1998,120324
2392,Jack Frost  ,Children|Comedy|Drama,1998,141109
2393,Star Trek: Insurrection  ,Action|Drama|Romance|Sci-Fi,1998,120844
2394,"Prince of Egypt, The  ",Animation|Musical,1998,120794
2395,Rushmore  ,Comedy|Drama,1998,128445
2396,Shakespeare in Love  ,Comedy|Drama|Romance,1998,138097
2398,Miracle on 34th Street  ,Comedy|Drama,1947,39628
2399,Santa Claus: The Movie  ,Adventure|Children|Fantasy,1985,89961
2400,Prancer  ,Children|Drama|Fantasy,1989,98115
2401,Pale Rider  ,Western,1985,89767
2402,Rambo: First Blood Part II  ,Action|Adventure|Thriller,1985,89880
2403,First Blood    ,Action|Adventure|Drama|Thriller,1982,83944
2404,Rambo III  ,Action|Adventure|Thriller|War,1988,95956
2405,"Jewel of the Nile, The  ",Action|Adventure|Comedy|Romance,1985,89370
2406,Romancing the Stone  ,Action|Adventure|Comedy|Romance,1984,88011
2407,Cocoon  ,Comedy|Sci-Fi,1985,88933
2408,Cocoon: The Return  ,Comedy|Sci-Fi,1988,94890
2409,Rocky II  ,Action|Drama,1979,79817
2410,Rocky III  ,Action|Drama,1982,84602
2411,Rocky IV  ,Action|Drama,1985,89927
2412,Rocky V  ,Action|Drama,1990,100507
2413,Clue  ,Comedy|Crime|Mystery|Thriller,1985,88930
2414,Young Sherlock Holmes  ,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985,90357
2415,Violets Are Blue...  ,Drama|Romance,1986,92173
2416,Back to School  ,Comedy,1986,90685
2417,Heartburn  ,Comedy|Drama,1986,91188
2418,Nothing in Common  ,Comedy,1986,91653
2419,Extremities  ,Drama|Thriller,1986,91024
2420,"Karate Kid, The  ",Drama,1984,87538
2421,"Karate Kid, Part II, The  ",Action|Adventure|Drama,1986,91326
